leverdatum,productcode,product,leverancier,aantal,besteleenheid,bedrag
2024-03-21,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-03-25,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2024-03-28,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-04-01,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2024-04-04,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-04-08,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2024-04-11,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2024-04-15,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-04-18,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-04-22,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2024-04-25,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-04-29,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-05-02,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-05-06,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-05-09,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-05-13,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2024-05-16,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2024-05-20,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-05-23,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-05-27,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2024-05-30,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-06-03,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-06-06,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,4,krat,153.6
2024-06-10,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-06-13,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2024-06-17,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2024-06-20,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2024-06-24,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-06-27,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-07-01,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2024-07-04,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2024-07-08,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2024-07-11,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2024-07-15,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2024-07-18,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-07-22,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-07-25,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,4,krat,153.6
2024-07-29,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2024-08-01,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2024-08-05,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2024-08-08,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,4,krat,153.6
2024-08-12,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2024-08-15,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2024-08-19,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2024-08-22,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-08-26,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2024-08-29,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-09-02,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-09-05,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2024-09-09,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-09-12,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-09-16,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-09-19,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-09-23,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-09-26,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-09-30,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-10-03,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-10-07,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-10-10,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2024-10-14,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-10-17,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-10-21,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2024-10-24,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-10-28,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-10-31,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-11-04,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-11-07,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2024-11-11,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2024-11-14,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2024-11-18,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2024-11-21,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2024-11-25,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2024-11-28,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-12-05,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-12-09,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-12-12,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2024-12-16,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-12-19,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-12-23,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2024-12-26,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2024-12-30,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-01-06,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2025-01-09,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-01-16,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2025-01-20,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-01-23,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2025-01-27,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2025-01-30,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2025-02-03,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-02-06,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2025-02-10,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-02-13,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2025-02-17,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2025-02-20,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-02-24,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-02-27,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-03-03,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2025-03-06,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-03-10,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-03-13,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-03-17,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-03-20,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-03-24,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2025-03-27,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2025-03-31,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-04-03,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-04-07,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-04-10,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2025-04-14,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-04-17,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-04-21,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-04-24,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-04-28,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-05-01,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-05-05,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2025-05-08,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2025-05-12,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-05-15,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2025-05-19,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-05-22,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2025-05-26,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2025-05-29,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-06-02,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2025-06-05,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-06-09,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2025-06-12,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2025-06-16,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2025-06-19,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-06-23,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2025-06-26,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2025-06-30,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2025-07-03,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2025-07-07,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2025-07-10,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2025-07-14,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2025-07-17,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2025-07-21,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2025-07-24,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2025-07-28,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2025-07-31,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2025-08-04,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,4,krat,153.6
2025-08-07,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-08-11,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,4,krat,153.6
2025-08-14,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-08-18,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2025-08-21,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-08-25,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2025-08-28,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2025-09-01,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2025-09-04,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-09-08,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2025-09-11,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-09-15,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-09-18,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-09-22,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2025-09-25,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-09-29,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-10-02,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-10-06,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2025-10-09,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-10-13,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-10-16,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2025-10-20,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2025-10-23,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2025-10-27,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2025-10-30,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2025-11-03,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-11-10,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-11-13,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-11-17,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-11-20,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-11-24,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2025-11-27,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2025-12-01,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-12-04,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2025-12-08,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-12-11,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-12-15,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-12-18,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-12-22,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-12-25,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2025-12-29,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2026-01-01,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2026-01-05,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2026-01-08,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2026-01-12,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2026-01-15,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2026-01-22,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2026-01-26,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2026-01-29,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2026-02-02,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2026-02-05,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2026-02-09,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2026-02-12,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2026-02-16,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2026-02-19,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2026-02-23,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2026-02-26,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2026-03-02,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2026-03-05,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2026-03-09,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2026-03-12,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2026-03-16,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2026-03-19,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2026-03-23,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2026-03-26,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2026-03-30,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2026-04-02,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2026-04-06,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2026-04-09,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2026-04-13,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,1,krat,38.4
2026-04-16,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2026-04-20,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2026-04-23,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2026-04-27,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2026-04-30,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2026-05-04,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2026-05-07,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2026-05-11,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2026-05-14,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2026-05-18,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2026-05-21,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2026-05-25,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2026-05-28,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2026-06-01,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2026-06-04,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2026-06-08,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2026-06-11,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2026-06-15,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2026-06-18,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2026-06-22,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2026-06-25,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2026-06-29,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2026-07-02,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2026-07-06,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,4,krat,153.6
2026-07-09,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2026-07-13,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,4,krat,153.6
2026-07-16,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2026-07-20,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,4,krat,153.6
2026-07-23,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,4,krat,153.6
2026-07-27,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2026-07-30,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2026-08-03,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2026-08-06,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2026-08-10,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,4,krat,153.6
2026-08-13,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2026-08-17,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2026-08-20,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2026-08-24,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2026-08-27,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,2,krat,76.8
2026-08-31,BIER02,"Speciaalbier krat 24x0,33",Brouwerij Noord,3,krat,115.2
2023-09-05,WIJN01,"Huiswijn wit doos 6x0,75",Wijnhuis Vermeer,6,doos,248.4
2023-09-12,WIJN01,"Huiswijn wit doos 6x0,75",Wijnhuis Vermeer,6,doos,248.4
2023-09-19,WIJN01,"Huiswijn wit doos 6x0,75",Wijnhuis Vermeer,3,doos,124.2
2023-09-26,WIJN01,"Huiswijn wit doos 6x0,75",Wijnhuis Vermeer,4,doos,165.6
2023-10-03,WIJN01,"Huiswijn wit doos 6x0,75",Wijnhuis Vermeer,3,doos,124.2
2023-10-10,WIJN01,"Huiswijn wit doos 6x0,75",Wijnhuis Vermeer,5,doos,207.0
2023-10-17,WIJN01,"Huiswijn wit doos 6x0,75",Wijnhuis Vermeer,4,doos,165.6
2023-10-24,WIJN01,"Huiswijn wit doos 6x0,75",Wijnhuis Vermeer,4,doos,165.6
2023-10-31,WIJN01,"Huiswijn wit doos 6x0,75",Wijnhuis Vermeer,4,doos,165.6
2023-11-07,WIJN01,"Huiswijn wit doos 6x0,75",Wijnhuis Vermeer,4,doos,165.6
2023-11-14,WIJN01,"Huiswijn wit doos 6x0,75",Wijnhuis Vermeer,4,doos,165.6
2023-11-21,WIJN01,"Huiswijn wit doos 6x0,75",Wijnhuis Vermeer,3,doos,124.2
2023-11-28,WIJN01,"Huiswijn wit doos 6x0,75",Wijnhuis Vermeer,3,doos,124.2
2023-12-05,WIJN01,"Huiswijn wit doos 6x0,75",Wijnhuis Vermeer,3,doos,124.2
2023-12-12,WIJN01,"Huiswijn wit doos 6x0,75",Wijnhuis Vermeer,4,doos,165.6
2023-12-19,WIJN01,"Huiswijn wit doos 6x0,75",Wijnhuis Vermeer,5,doos,207.0
2023-12-26,WIJN01,"Huiswijn wit doos 6x0,75",Wijnhuis Vermeer,3,doos,124.2
2024-01-02,WIJN01,"Huiswijn wit doos 6x0,75",Wijnhuis Vermeer,3,doos,124.2
2024-01-16,WIJN01,"Huiswijn wit doos 6x0,75",Wijnhuis Vermeer,3,doos,124.2
2024-01-23,WIJN01,"Huiswijn wit doos 6x0,75",Wijnhuis Vermeer,3,doos,124.2
2024-01-30,WIJN01,"Huiswijn wit doos 6x0,75",Wijnhuis Vermeer,1,doos,41.4
2024-02-06,WIJN01,"Huiswijn wit doos 6x0,75",Wijnhuis Vermeer,3,doos,124.2
2024-02-13,WIJN01,"Huiswijn wit doos 6x0,75",Wijnhuis Vermeer,3,doos,124.2
2024-02-20,WIJN01,"Huiswijn wit doos 6x0,75",Wijnhuis Vermeer,4,doos,165.6
2024-02-27,WIJN01,"Huiswijn wit doos 6x0,75",Wijnhuis Vermeer,4,doos,165.6
2024-03-05,WIJN01,"Huiswijn wit doos 6x0,75",Wijnhuis Vermeer,4,doos,165.6
2024-03-12,WIJN01,"Huiswijn wit doos 6x0,75",Wijnhuis Vermeer,4,doos,165.6
2024-03-19,WIJN01,"Huiswijn wit doos 6x0,75",Wijnhuis Vermeer,3,doos,124.2
2024-03-26,WIJN01,"Huiswijn wit doos 6x0,75",Wijnhuis Vermeer,3,doos,124.2
2024-04-02,WIJN01,"Huiswijn wit doos 6x0,75",Wijnhuis Vermeer,3,doos,124.2
2024-04-09,WIJN01,"Huiswijn wit doos 6x0,75",Wijnhuis Vermeer,3,doos,124.2
2024-04-16,WIJN01,"Huiswijn wit doos 6x0,75",Wijnhuis Vermeer,3,doos,124.2
2024-04-23,WIJN01,"Huiswijn wit doos 6x0,75",Wijnhuis Vermeer,2,doos,82.8
2024-04-30,WIJN01,"Huiswijn wit doos 6x0,75",Wijnhuis Vermeer,5,doos,207.0
2024-05-07,WIJN01,"Huiswijn wit doos 6x0,75",Wijnhuis Vermeer,3,doos,124.2
2024-05-14,WIJN01,"Huiswijn wit doos 6x0,75",Wijnhuis Vermeer,5,doos,207.0
